,endTime,artistName,trackName,msPlayed,category
357,2022-06-11 04:13,Luke Combs,Refrigerator Door,204240,song
358,2022-06-11 04:14,Brooks & Dunn,Brand New Man - with Luke Combs,54118,song
359,2022-06-11 05:55,Luke Combs,Moon Over Mexico,93631,song
360,2022-06-11 06:58,Lemonade Stand Stories,"Hank Smith, Motivational Speaker, Lives life by High Trust",3755031,podcast
361,2022-06-11 08:06,DATAcated On Air,Data Entrepreneurship Journey with Andreas Kretz & Kate Strachnyi,4102989,podcast
362,2022-06-11 08:45,The Marketing Secrets Show,Creating Your Lead Funnel (ClickFunnels) - FDLC: Day 3 of 5,2285258,podcast
363,2022-06-11 09:22,Dan's Millionaire Code,Dan's Millionaire Code: The Podcast Episode 68 with Dave Allred,2263836,podcast
364,2022-06-11 10:02,Dan's Millionaire Code,Dan's Millionaire Code: The Podcast Episode 80 with Jeremiah “The Bull” Evans,2376132,podcast
365,2022-06-11 10:22,Dan's Millionaire Code,Dan's Millionaire Code: The Podcast Episode 82 with Eric and Ethan Parker,1185100,podcast
366,2022-06-12 02:59,Luke Combs,Angels Workin' Overtime,2112,song
367,2022-06-12 03:03,Luke Combs,Better Together,219573,song
368,2022-06-12 22:27,Luke Combs,Memories Are Made Of,183894,song
369,2022-06-12 22:27,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,3242,podcast
370,2022-06-12 22:51,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,800959,podcast
371,2022-06-13 00:08,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,1018663,podcast
372,2022-06-13 00:46,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,2169,podcast
373,2022-06-13 01:10,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,1355618,podcast
374,2022-06-13 04:34,The Draymond Green Show,The Draymond Green Show - Game 4 Recap: Steph Curry Went God-Mode,1526241,podcast
375,2022-06-13 12:51,The Bill Simmons Podcast,"Tatum Theories, Finals Unicorns, NBA Draft Buzz, and Worst GM Jobs With Ryen Russillo",3810,podcast
376,2022-06-13 15:29,The Bill Simmons Podcast,"Tatum Theories, Finals Unicorns, NBA Draft Buzz, and Worst GM Jobs With Ryen Russillo",5713071,podcast
377,2022-06-13 15:31,Luke Combs,"Houston, We Got a Problem",143040,song
378,2022-06-13 15:33,Luke Combs,Nothing Like You,88490,song
379,2022-06-13 15:39,Luke Combs,Doin' This,72420,song
380,2022-06-13 17:11,John Mayer,New Light,217427,song
381,2022-06-13 17:15,John Mayer,Slow Dancing in a Burning Room,241814,song
382,2022-06-13 17:19,John Mayer,Your Body Is a Wonderland,249441,song
383,2022-06-13 17:23,John Mayer,Waiting On the World to Change,200988,song
384,2022-06-13 17:27,John Mayer,Gravity,245641,song
385,2022-06-13 17:31,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",263574,song
386,2022-06-13 17:36,John Mayer,I Guess I Just Feel Like,286387,song
387,2022-06-13 17:39,John Mayer,Last Train Home,187121,song
388,2022-06-13 17:43,John Mayer,XO,213441,song
389,2022-06-13 17:46,John Mayer,You're Gonna Live Forever in Me,190009,podcast
390,2022-06-13 17:49,John Mayer,Last Train Home,187121,song
391,2022-06-13 17:53,John Mayer,Shouldn't Matter but It Does,236709,podcast
392,2022-06-13 17:56,John Mayer,New Light,217419,song
393,2022-06-13 18:01,John Mayer,Why You No Love Me,255198,song
394,2022-06-13 18:05,John Mayer,Wild Blue,252228,song
395,2022-06-13 18:17,John Mayer,Shot in the Dark,188986,song
396,2022-06-13 19:37,The Ringer NBA Show,What Adjustments Do the Celtics Need to Make? | Weekends with Wos,211520,podcast
397,2022-06-13 22:45,The Ringer NBA Show,What Adjustments Do the Celtics Need to Make? | Weekends with Wos,375637,podcast
398,2022-06-13 23:27,The Ringer NBA Show,What Adjustments Do the Celtics Need to Make? | Weekends with Wos,261525,podcast
399,2022-06-14 04:41,PTI,Set The Tone,1538600,podcast
400,2022-06-14 12:44,The Bill Simmons Podcast,Did the Celtics Just Blow the Title? | With Kevin Hench,14490,podcast
401,2022-06-14 16:04,The Bill Simmons Podcast,Did the Celtics Just Blow the Title? | With Kevin Hench,2486069,podcast
402,2022-06-14 16:06,The Draymond Green Show,The Draymond Green Show - Game 5 Reaction: The Wiggins Game + Steph Struggles,83126,podcast
403,2022-06-14 16:48,Online Business Edge,46. Justin Welsh (Former Executive Operator in SaaS turned Creator),2252960,podcast
404,2022-06-14 16:51,Luke Combs,Out There,203680,song
405,2022-06-14 16:55,Luke Combs,Can I Get an Outlaw,238826,song
406,2022-06-14 16:59,Luke Combs,Does To Me (feat. Eric Church),223320,song
407,2022-06-14 17:02,Luke Combs,Moon Over Mexico,204640,song
408,2022-06-14 17:05,Luke Combs,What You See Is What You Get,171920,song
409,2022-06-14 17:09,Luke Combs,Let the Moonshine,209266,song
410,2022-06-14 17:11,Luke Combs,Angels Workin' Overtime,130386,song
411,2022-06-14 17:42,The Draymond Green Show,The Draymond Green Show - Game 5 Reaction: The Wiggins Game + Steph Struggles,1520150,podcast
412,2022-06-15 05:18,PTI,Too Many Turnovers,50794,podcast
413,2022-06-15 12:43,The Ringer NBA Show,"How Do the Celtics Salvage the Finals? Plus, an Important Zach LaVine Update | Group Chat",9216,podcast
414,2022-06-15 12:49,The Ringer NBA Show,"How Do the Celtics Salvage the Finals? Plus, an Important Zach LaVine Update | Group Chat",396213,podcast
415,2022-06-15 14:06,Basketball Illuminati,Zero Chill,2266538,podcast
416,2022-06-15 18:09,Basketball Illuminati,Zero Chill,1821401,podcast
417,2022-06-15 20:46,Marshmello,Numb,7040,song
418,2022-06-15 20:49,Marshmello,Numb,149789,song
419,2022-06-15 20:52,Brett Young,Lady,194294,song
420,2022-06-15 20:54,Tenille Arts,Somebody Like That,92697,song
421,2022-06-15 20:56,Jake Owen,Made For You,130950,song
422,2022-06-15 20:59,Mason Dane,Pretty Pearl (feat. Baby Prince),181187,song
423,2022-06-15 20:59,Noah Schnacky,Don’t You Wanna Know,20952,song
424,2022-06-15 21:02,Dean Lewis,Looks Like Me,190009,song
425,2022-06-15 21:06,Doughboy Roc,Closer to My Dreams,215082,song
426,2022-06-15 21:09,Devin Kirtz,Ripped Jeans,206003,song
427,2022-06-15 21:10,Enzo,Big Sass,16995,song
428,2022-06-15 21:10,Drake White,Power of a Woman,22691,song
429,2022-06-15 21:13,Kaylee Bell,Keith,171584,song
430,2022-06-15 21:16,Trey Rose,Damn,177798,song
431,2022-06-15 21:21,Phil Wickham,Battle Belongs,287534,song
432,2022-06-15 21:24,Tim McGraw,7500 OBO,221400,song
433,2022-06-15 21:26,Mike Waters,Wrinkles,69756,song
434,2022-06-15 21:30,Willie Shaw,Sunday Call,266442,song
435,2022-06-15 21:33,HARDY,ONE BEER (feat. Lauren Alaina & Devin Dawson),173154,song
436,2022-06-15 21:37,Texas Hill,Easy on the Eyes,215792,song
437,2022-06-15 21:40,Stan Walker,Come Back Home,199816,song
438,2022-06-15 21:43,Phillip Phillips,Love Like That,194840,song
439,2022-06-15 21:44,What's Wright? with Nick Wright,"Wiggins Big Game 5, Steph’s Struggles, & Boston’s Hope",4119,podcast
440,2022-06-15 21:44,FlyDaddyNick,FAST TRACK,20199,song
441,2022-06-15 21:48,What's Wright? with Nick Wright,"Wiggins Big Game 5, Steph’s Struggles, & Boston’s Hope",182037,podcast
442,2022-06-16 02:07,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 119: Stephen A. Smith​,4829575,podcast
443,2022-06-16 04:05,Ashley Kutcher,Love You From a Distance,120180,song
444,2022-06-16 04:05,The Bill Simmons Podcast,"The 1,000th BS Episode With Joe House, Bill Hader, Bryan Curtis, and Nora Princiotti",3477,podcast
445,2022-06-16 13:11,The Bill Simmons Podcast,"The 1,000th BS Episode With Joe House, Bill Hader, Bryan Curtis, and Nora Princiotti",4039678,podcast
446,2022-06-16 14:34,The Bill Simmons Podcast,"The 1,000th BS Episode With Joe House, Bill Hader, Bryan Curtis, and Nora Princiotti",850069,podcast
447,2022-06-16 14:37,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840,song
448,2022-06-17 04:19,Adam Hambrick,Between Me and the End of the World,23107,song
449,2022-06-17 04:27,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 46: Zion Williamson,570,podcast
450,2022-06-17 04:27,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 60: Boban Marjanović,51890,podcast
451,2022-06-17 04:29,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 45: Bryan Stevenson,10480,podcast
452,2022-06-17 04:55,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 120: Grant Hill,1558340,podcast
453,2022-06-17 12:47,The Bill Simmons Podcast,"An Impressive Warriors Title, Curry’s Pantheon Jump, and Tatum’s Finals Swoon With Joe House",15700,podcast
454,2022-06-17 13:45,The Bill Simmons Podcast,"An Impressive Warriors Title, Curry’s Pantheon Jump, and Tatum’s Finals Swoon With Joe House",3329284,podcast
455,2022-06-17 13:46,Niko Walters,Vicious Love,19910,song
456,2022-06-17 14:20,The Draymond Green Show,The Draymond Green Show - Championship Reaction From TD Garden,2005879,podcast
457,2022-06-17 14:22,Drew Baldridge,She's Somebody's Daughter (The Wedding Version),141140,song
458,2022-06-18 05:43,PTI,A Dynasty Reborn,1408591,podcast
459,2022-06-18 05:47,The Green,Coming Home,245899,song
460,2022-06-18 05:50,Go-Jo,Iris,161000,song
461,2022-06-18 05:54,HARBOUR,Float,271137,song
462,2022-06-18 05:58,Sophia Galaté,Intimate Feeling,197626,song
463,2022-06-18 06:00,Garrett Kato,Be,149694,song
464,2022-06-18 09:17,The Ringer NBA Show,The Warriors Are Back on Top of the NBA | The Answer,30280,podcast
465,2022-06-18 09:33,The Ringer NBA Show,The Warriors Are Back on Top of the NBA | The Answer,928940,podcast
466,2022-06-18 09:58,The Ringer NBA Show,The Warriors Are Back on Top of the NBA | The Answer,1355133,podcast
467,2022-06-19 05:36,Welcome to Night Vale,1 - Pilot,1609130,podcast
468,2022-06-19 09:50,Welcome to Night Vale,2 - Glow Cloud,783348,podcast
469,2022-06-20 03:04,The Bill Simmons Podcast,"Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo",1250,podcast
470,2022-06-20 04:27,The Bill Simmons Podcast,"Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo",2619270,podcast
471,2022-06-20 05:29,The Bill Simmons Podcast,"Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo",3569677,podcast
472,2022-06-20 21:45,The Bill Simmons Podcast,"Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo",4359318,podcast
473,2022-06-21 04:07,PTI,A Wild Finish,1064472,podcast
474,2022-06-21 14:40,PTI,A Wild Finish,1025237,podcast
475,2022-06-22 00:53,Brian Windhorst & The Hoop Collective,"2022 NBA Draft Preview, Kyrie Wants Out?",1286848,podcast
476,2022-06-22 05:54,Brian Windhorst & The Hoop Collective,"2022 NBA Draft Preview, Kyrie Wants Out?",2418143,podcast
477,2022-06-23 04:49,The Bill Simmons Podcast,"Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre",15420,podcast
478,2022-06-23 05:24,The Bill Simmons Podcast,"Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre",1995900,podcast
479,2022-06-23 13:01,The Bill Simmons Podcast,"Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre",794540,podcast
480,2022-06-23 13:06,Beyoncé,BREAK MY SOUL,278281,song
481,2022-06-23 13:07,Post Malone,I Like You (A Happier Song) (with Doja Cat),39348,song
482,2022-06-23 13:07,Beyoncé,BREAK MY SOUL,560,song
483,2022-06-23 13:08,Imanbek,Belly Dancer,2220,song
484,2022-06-23 13:08,Joji,Glimpse of Us,37730,song
485,2022-06-23 13:08,Nathan Dawe,21 Reasons (feat. Ella Henderson),8090,song
486,2022-06-23 13:09,Dua Lipa,Levitating (feat. DaBaby),68730,song
487,2022-06-23 13:13,Kane Brown,Be Like That - feat. Swae Lee & Khalid,6553,song
488,2022-06-23 13:13,Shawn Mendes,Wonder,10570,song
489,2022-06-23 13:13,Ed Sheeran,Bad Habits,230746,song
490,2022-06-23 13:13,Justin Bieber,Holy (feat. Chance The Rapper),3110,song
491,2022-06-23 13:14,The Kid LAROI,SO DONE,35580,song
492,2022-06-23 13:14,Justin Bieber,Intentions,1210,song
493,2022-06-23 13:15,Marshmello,Leave Before You Love Me (with Jonas Brothers),17980,song
494,2022-06-23 13:15,Kygo,Undeniable (feat. X Ambassadors),50430,song
495,2022-06-23 13:15,Young Bombs,Better Day (feat. Aloe Blacc),8740,song
496,2022-06-23 13:17,Fearless Motivation,Remember Why You Started,97280,song
497,2022-06-23 13:19,Fearless Motivation,Watch Me Bleed (William Wallace Version),9290,song
498,2022-06-23 13:19,Eminem,Till I Collapse,127750,song
499,2022-06-23 13:55,Fearless Motivation,Dig Deeper (Motivational Speech),295589,song
500,2022-06-23 14:22,The Bill Simmons Podcast,"Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre",1235882,podcast
501,2022-06-23 15:17,The Bill Simmons Podcast,"Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre",1603323,podcast
502,2022-06-23 21:48,Spotify,It's Thursday,5328,podcast
503,2022-06-23 21:48,Headline News from The Associated Press,AP Headline News -  Jun 23 2022 17:00 (EDT),2410,podcast
504,2022-06-23 21:48,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),4567,song
505,2022-06-23 21:52,Headline News from The Associated Press,AP Headline News -  Jun 23 2022 17:00 (EDT),235456,podcast
506,2022-06-23 21:55,Morgan Wallen,Wasted On You,178334,song
507,2022-06-23 21:58,John Mayer,Last Train Home,187307,song
508,2022-06-23 22:01,Jack Harlow,First Class,173753,song
509,2022-06-23 22:04,Chelsea Cutler,Calling All Angels (with Quinn XCII),184947,song
510,2022-06-23 22:10,Marketplace,Is the pandemic over? Plenty of companies seem to think so.,343875,podcast
511,2022-06-23 22:13,Harry Styles,As It Was,167304,song
512,2022-06-23 22:17,Luke Combs,When It Rains It Pours,239979,song
513,2022-06-23 22:21,Morgan Wallen,Whiskey Glasses,234161,song
514,2022-06-23 22:25,Luke Combs,Doin' This,253967,song
515,2022-06-23 22:29,"Today, Explained",Is Ukraine losing now?,249837,podcast
516,2022-06-23 22:32,Justin Bieber,As I Am (feat. Khalid),174407,song
517,2022-06-23 22:42,James Smith,Got the Love,72984,song
518,2022-06-23 22:54,James Smith,Got the Love,62890,song
519,2022-06-23 22:55,James Smith,Got the Love,48638,song
520,2022-06-23 22:58,Morgan Wallen,You Proof,157478,song
521,2022-06-23 23:01,Short Wave,Dino-mite! Meet The Real Stars of 'Jurassic World: Dominion',22829,podcast
522,2022-06-23 23:01,Chase Rice,Eyes On You,5718,song
523,2022-06-23 23:01,Luke Combs,Beer Never Broke My Heart,186734,song
524,2022-06-23 23:03,Thomas Rhett,Us Someday,76188,song
525,2022-06-23 23:06,Thomas Rhett,Slow Down Summer,217928,song
526,2022-06-23 23:09,Cole Swindell,Never Say Never (with Lainey Wilson),176147,song
527,2022-06-23 23:12,Jason Aldean,Ain't Enough Cowboy,156505,podcast
528,2022-06-23 23:24,Zac Brown Band,Someone I Used To Know,208819,song
529,2022-06-24 02:01,Tyler Hubbard,5 Foot 9,25642,song
530,2022-06-24 02:04,Morgan Wallen,Sand In My Boots,12074,song
531,2022-06-24 03:07,The Bill Simmons Podcast,"NBA Draftapalooza Part 2: Picks 1-6, Paolo to Orlando, and the Kings Surprise Everyone, With Ryen Russillo, Kevin O’Connor, and Steve Ceruti",2450632,podcast
532,2022-06-24 04:27,The Bill Simmons Podcast,"NBA Draftapalooza Part 3: OKC Gets Frisky + the Sneaky Knicks With Ryen Russillo, Kevin O’Connor, and Steve Ceruti",2448441,podcast
533,2022-06-24 10:32,The Bill Simmons Podcast,"Rodgers for MVP, Pats-Bills, and an Iconic Beatles Documentary With Peter Schrager and Chuck Klosterman",204498,podcast
534,2022-06-24 10:58,The Bill Simmons Podcast,"NBA Draftapalooza Part 3: OKC Gets Frisky + the Sneaky Knicks With Ryen Russillo, Kevin O’Connor, and Steve Ceruti",1378831,podcast
535,2022-06-24 11:58,Fearless Motivation,Built Different (Motivational Speech),339218,song
536,2022-06-24 11:58,Fearless Motivation,In My Blood,2421,song
537,2022-06-24 13:20,Roberto Alagna,C'è la luna in mezzo mare,5970,podcast
538,2022-06-24 13:20,The Bill Simmons Podcast,NBA Draftapalooza Part 4: Winners & Losers With Kevin O’Connor and Ryen Russillo,1765377,podcast
539,2022-06-24 13:20,Glass Animals,Heat Waves (with iann dior),18300,song
540,2022-06-24 13:28,Ed Sheeran,Bad Habits,98000,song
541,2022-06-24 14:05,The Bill Simmons Podcast,NBA Draftapalooza Part 4: Winners & Losers With Kevin O’Connor and Ryen Russillo,1980008,podcast
542,2022-06-24 17:37,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,243346,podcast
543,2022-06-24 23:37,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,5888,podcast
544,2022-06-25 04:01,Basketball Illuminati,Through The Wire,2237180,podcast
545,2022-06-25 11:38,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,1455426,podcast
546,2022-06-25 11:38,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),12140,song
547,2022-06-25 11:40,Fearless Motivation,Nothing but Feathers (Motivational Speech),61050,song
548,2022-06-25 11:54,The Ass-Breaking Motivation,Listen to this everyday and your life will be changed forever - Denzel Washington best motivation,413910,podcast
549,2022-06-25 14:27,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,1717875,podcast
550,2022-06-25 14:31,Luke Combs,When It Rains It Pours,240760,song
551,2022-06-25 14:34,Luke Combs,Blue Collar Boys,219920,song
552,2022-06-25 14:38,Luke Combs,New Every Day,199293,song
553,2022-06-25 14:46,Luke Combs,Blue Collar Boys,219920,song
554,2022-06-25 15:37,Luke Combs,Reasons,97206,song
555,2022-06-25 15:48,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,673770,podcast
556,2022-06-25 17:57,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,969959,podcast
557,2022-06-25 18:57,Brian Windhorst & The Hoop Collective,2022 NBA Draft Reaction,2926180,podcast
558,2022-06-25 19:57,"BFFs with Dave Portnoy, Josh Richards, and Brianna Chickenfry",Are Charli D'Amelio And Landon Barker Dating? — BFFs EP. 86,2341606,podcast
559,2022-06-25 19:57,Planet Money,The tale of the Onion King (Update),17320,podcast
560,2022-06-25 20:12,Planet Money,The tale of the Onion King (Update),49319,podcast
561,2022-06-26 01:17,Planet Money,The tale of the Onion King (Update),6060,podcast
562,2022-06-26 01:21,Luke Combs,Doin' This,254173,song
563,2022-06-26 01:24,Luke Combs,Any Given Friday Night,193920,song
564,2022-06-26 01:28,Luke Combs,The Kind of Love We Make,224426,song
565,2022-06-26 01:31,Luke Combs,On the Other Line,175560,song
566,2022-06-26 01:35,Luke Combs,Outrunnin' Your Memory,254746,song
567,2022-06-26 01:37,Luke Combs,Used To Wish I Was,37365,song
568,2022-06-26 03:21,Luke Combs,Used To Wish I Was,140911,song
569,2022-06-26 03:24,Luke Combs,Better Back When,203773,song
570,2022-06-26 03:27,Luke Combs,Tomorrow Me,173654,song
